customer_id,subscription_type,plan_type,auto_renew,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,discount_used_last_renewal,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,previous_renewal_status,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,subscription_start_date,subscription_end_date,csat_score,customer_age,gender,signup_source,payment_method,downgrade_history,subscription_status
595,Digital+Print,Annual,No,3.49,17,2,No,0.85,7.59,Asia,Politics,0.67,0,Mobile,Auto,None,0.26,80,0.61,2024-12-07 05:54:16.428239,2025-12-07 05:54:16.428239,5,69,Male,Mobile App,Credit Card,No,Active
596,Digital,Monthly,Yes,1.28,14,0,No,0.55,10.01,Others,Finance,0.53,1,Mobile,Auto,None,0.19,-90,-0.6,2023-05-22 05:54:16.428241,2024-05-21 05:54:16.428241,3,69,Male,Mobile App,Debit Card,No,Active
597,Digital+Print,Monthly,No,3.13,1,0,No,0.2,5.76,Europe,Culture,0.68,2,Tablet,Auto,None,0.19,-7,0.87,2023-06-08 05:54:16.428243,2024-06-07 05:54:16.428243,1,28,Male,Web,PayPal,No,Active
598,Digital,Monthly,Yes,0.0,28,2,Yes,0.32,8.0,Asia,Culture,0.97,1,Desktop,Auto,None,0.22,-41,0.54,2025-03-06 05:54:16.428245,2026-03-06 05:54:16.428245,4,25,Female,Mobile App,PayPal,No,Cancelled
599,Digital+Print,Monthly,No,2.72,12,0,Yes,0.28,7.94,Europe,Culture,0.44,2,Desktop,Auto,None,0.3,74,0.63,2024-10-15 05:54:16.428247,2025-10-15 05:54:16.428247,5,37,Female,Referral,Credit Card,No,Active
600,Digital,Annual,No,0.55,3,2,Yes,0.53,18.5,Asia,Finance,0.76,1,Tablet,Auto,Newsletter Promo,0.12,52,0.78,2023-05-01 05:54:16.428250,2024-04-30 05:54:16.428250,3,49,Female,Web,PayPal,No,Cancelled
601,Digital+Print,Monthly,Yes,4.81,9,1,No,0.05,-1.1,North America,Finance,0.33,0,Mobile,Auto,None,0.45,-76,0.56,2023-12-27 05:54:16.428252,2024-12-26 05:54:16.428252,2,50,Female,Web,Debit Card,No,Active
602,Digital,Monthly,No,4.17,12,1,Yes,0.16,9.28,North America,Technology,0.35,1,Mobile,Auto,Retention Offer,0.61,44,-0.17,2023-01-05 05:54:16.428253,2024-01-05 05:54:16.428253,3,23,Female,Mobile App,Credit Card,No,Active
603,Espresso,Monthly,Yes,3.7,9,1,Yes,0.81,16.9,Europe,Environment,0.69,1,Mobile,Manual,Newsletter Promo,0.21,39,0.75,2024-07-05 05:54:16.428256,2025-07-05 05:54:16.428256,5,45,Female,Web,Credit Card,No,Active
604,Digital,Monthly,Yes,5.28,28,2,No,0.13,10.49,North America,Finance,0.37,1,Desktop,Auto,None,0.26,22,-0.45,2024-02-24 05:54:16.428257,2025-02-23 05:54:16.428257,1,25,Male,Web,Credit Card,No,Active
605,Digital+Print,Monthly,No,1.58,8,3,No,0.23,13.01,Asia,Environment,0.32,2,Desktop,Auto,Survey,0.38,79,-0.39,2023-11-09 05:54:16.428260,2024-11-08 05:54:16.428260,2,31,Female,Mobile App,Credit Card,No,Cancelled
606,Digital,Monthly,Yes,5.62,7,3,Yes,0.45,10.4,Asia,Politics,0.42,0,Mobile,Auto,Survey,0.17,-90,-0.23,2023-09-28 05:54:16.428262,2024-09-27 05:54:16.428262,2,20,Female,Mobile App,Credit Card,Yes,Active
607,Digital,Monthly,No,4.4,2,2,No,0.52,7.33,North America,Environment,0.7,1,Mobile,Manual,None,0.25,-91,0.17,2023-06-24 05:54:16.428264,2024-06-23 05:54:16.428264,1,19,Female,Mobile App,Credit Card,Yes,Active
608,Digital,Annual,No,2.65,15,1,No,0.76,1.03,Europe,Technology,0.79,0,Desktop,Manual,None,0.59,-20,-0.46,2023-12-16 05:54:16.428266,2024-12-15 05:54:16.428266,2,39,Female,Mobile App,Credit Card,No,Active
609,Digital,Monthly,Yes,4.7,13,0,No,0.45,10.82,Asia,Finance,0.44,0,Desktop,Auto,Retention Offer,0.13,87,-0.6,2023-08-14 05:54:16.428268,2024-08-13 05:54:16.428268,5,50,Male,Web,Credit Card,Yes,Active
610,Digital+Print,Monthly,No,1.34,8,1,No,0.79,6.9,Asia,Technology,0.77,3,Desktop,Manual,None,0.3,-47,-0.46,2023-01-09 05:54:16.428270,2024-01-09 05:54:16.428270,2,60,Female,Mobile App,PayPal,No,Cancelled
611,Digital,Annual,Yes,1.76,29,1,No,0.62,6.8,North America,Politics,0.43,3,Mobile,Auto,Retention Offer,0.34,8,-0.18,2024-10-05 05:54:16.428272,2025-10-05 05:54:16.428272,4,38,Other,Mobile App,PayPal,No,Active
612,Digital,Monthly,No,2.09,20,1,Yes,0.11,8.0,North America,Politics,0.73,0,Tablet,Manual,Newsletter Promo,0.21,-38,0.04,2022-10-24 05:54:16.428274,2023-10-24 05:54:16.428274,3,23,Female,Web,Debit Card,Yes,Cancelled
613,Digital,Monthly,No,2.21,10,0,Yes,0.16,16.98,Europe,Politics,0.59,1,Mobile,Auto,None,0.17,-81,-0.38,2022-12-01 05:54:16.428288,2023-12-01 05:54:16.428288,5,57,Female,Web,Credit Card,No,Active
614,Digital,Monthly,Yes,1.42,2,0,Yes,0.44,19.62,Europe,Politics,0.76,0,Desktop,Auto,Newsletter Promo,0.3,-96,-0.61,2024-12-13 05:54:16.428292,2025-12-13 05:54:16.428292,1,24,Male,Mobile App,Credit Card,No,Cancelled
615,Digital,Monthly,Yes,4.83,4,2,No,0.4,10.87,North America,Finance,1.0,0,Tablet,Auto,Retention Offer,0.25,-60,0.19,2024-03-17 05:54:16.428297,2025-03-17 05:54:16.428297,5,23,Female,Mobile App,PayPal,No,Active
616,Digital,Monthly,No,2.61,28,1,Yes,0.74,8.14,North America,Culture,0.96,2,Tablet,Auto,None,0.02,17,0.9,2024-07-24 05:54:16.428300,2025-07-24 05:54:16.428300,4,67,Female,Mobile App,PayPal,No,Cancelled
617,Digital,Annual,Yes,3.53,9,1,No,0.58,5.29,Asia,Technology,0.3,3,Mobile,Auto,Newsletter Promo,0.06,-38,-0.21,2024-02-09 05:54:16.428305,2025-02-08 05:54:16.428305,2,61,Male,Web,Credit Card,No,Active
618,Espresso,Monthly,No,2.14,12,1,No,0.39,11.87,Europe,Politics,0.92,0,Mobile,Auto,Retention Offer,0.22,83,0.45,2023-06-22 05:54:16.428308,2024-06-21 05:54:16.428308,2,25,Female,Web,Credit Card,Yes,Active
619,Digital+Print,Monthly,Yes,0.27,3,1,No,0.17,17.13,Others,Culture,0.35,1,Mobile,Auto,Retention Offer,0.13,-69,0.0,2022-10-01 05:54:16.428310,2023-10-01 05:54:16.428310,5,41,Male,Web,Debit Card,No,Active
620,Digital,Annual,Yes,3.41,23,2,No,0.23,9.01,Asia,Technology,0.97,1,Mobile,Auto,Newsletter Promo,0.21,-74,0.32,2024-08-01 05:54:16.428312,2025-08-01 05:54:16.428312,2,44,Male,Web,Credit Card,No,Active
621,Digital,Monthly,Yes,0.13,12,1,No,0.58,0.48,Others,Environment,0.5,1,Desktop,Auto,Retention Offer,0.38,-33,0.41,2024-02-13 05:54:16.428314,2025-02-12 05:54:16.428314,2,68,Male,Mobile App,Credit Card,No,Active
622,Espresso,Monthly,Yes,2.9,11,2,No,0.42,12.68,North America,Technology,0.57,0,Tablet,Manual,None,0.24,4,0.0,2024-09-13 05:54:16.428316,2025-09-13 05:54:16.428316,4,45,Female,Mobile App,Credit Card,No,Active
623,Espresso,Monthly,Yes,0.95,4,2,No,0.51,13.94,Asia,Politics,0.36,1,Mobile,Manual,Newsletter Promo,0.52,75,-0.49,2024-12-23 05:54:16.428319,2025-12-23 05:54:16.428319,1,22,Female,Mobile App,Debit Card,No,Active
624,Digital,Annual,Yes,5.98,9,1,No,0.17,3.66,North America,Finance,0.38,1,Mobile,Manual,None,0.31,-94,-0.62,2024-08-02 05:54:16.428321,2025-08-02 05:54:16.428321,3,36,Female,Mobile App,Credit Card,No,Active
625,Digital,Monthly,Yes,4.37,27,3,Yes,0.66,10.71,Europe,Technology,0.81,1,Mobile,Manual,Retention Offer,0.37,73,0.58,2023-01-30 05:54:16.428323,2024-01-30 05:54:16.428323,5,26,Female,Web,PayPal,No,Cancelled
626,Digital+Print,Monthly,Yes,3.16,23,1,No,0.85,11.8,Europe,Politics,0.96,1,Desktop,Auto,None,0.18,2,0.32,2023-03-31 05:54:16.428325,2024-03-30 05:54:16.428325,1,42,Female,Mobile App,Credit Card,No,Active
627,Digital+Print,Monthly,No,4.9,8,0,Yes,0.26,9.71,North America,Politics,0.73,2,Tablet,Auto,None,0.12,11,0.49,2022-12-29 05:54:16.428327,2023-12-29 05:54:16.428327,3,61,Female,Web,Credit Card,No,Active
628,Digital+Print,Monthly,Yes,1.73,19,1,No,0.49,6.84,Asia,Politics,0.8,2,Mobile,Auto,None,0.4,45,0.34,2023-12-29 05:54:16.428329,2024-12-28 05:54:16.428329,1,64,Female,Web,Credit Card,No,Cancelled
629,Digital,Monthly,Yes,3.82,6,0,No,0.98,14.06,Asia,Politics,0.83,2,Mobile,Auto,None,0.34,65,0.54,2023-10-29 05:54:16.428332,2024-10-28 05:54:16.428332,5,62,Female,Web,Credit Card,No,Active
630,Digital,Monthly,Yes,3.3,1,1,Yes,0.33,8.39,North America,Finance,0.48,0,Desktop,Auto,Survey,0.02,2,0.11,2024-11-25 05:54:16.428334,2025-11-25 05:54:16.428334,4,30,Male,Referral,Debit Card,No,Active
631,Digital+Print,Annual,Yes,3.4,21,1,No,0.6,4.06,Europe,Finance,0.33,2,Desktop,Manual,Newsletter Promo,0.3,92,-0.76,2023-07-12 05:54:16.428336,2024-07-11 05:54:16.428336,4,54,Male,Web,PayPal,No,Active
632,Digital,Monthly,Yes,4.91,23,0,No,0.09,1.8,North America,Politics,0.3,2,Mobile,Auto,None,0.13,-84,0.14,2022-10-05 05:54:16.428338,2023-10-05 05:54:16.428338,4,19,Female,Web,Credit Card,No,Active
633,Digital,Monthly,No,4.1,27,0,Yes,0.61,15.04,Europe,Technology,0.55,0,Desktop,Manual,None,0.51,-11,0.9,2023-03-19 05:54:16.428340,2024-03-18 05:54:16.428340,1,68,Male,Mobile App,Credit Card,No,Cancelled
634,Digital,Annual,No,3.43,22,1,No,0.09,12.47,Asia,Technology,0.47,0,Tablet,Auto,Retention Offer,0.13,14,0.18,2022-11-12 05:54:16.428342,2023-11-12 05:54:16.428342,5,57,Male,Web,Credit Card,No,Active
635,Digital,Annual,Yes,0.52,6,1,Yes,0.96,10.35,North America,Politics,0.34,3,Desktop,Manual,Retention Offer,0.29,-15,-0.61,2025-04-10 05:54:16.428344,2026-04-10 05:54:16.428344,2,31,Female,Web,PayPal,No,Active
636,Digital,Monthly,Yes,1.56,7,1,No,0.72,8.24,Others,Politics,0.43,2,Desktop,Auto,Newsletter Promo,0.27,2,0.37,2024-02-29 05:54:16.428346,2025-02-28 05:54:16.428346,2,48,Other,Mobile App,Credit Card,No,Active
637,Digital+Print,Monthly,Yes,2.82,6,1,No,0.79,7.88,North America,Politics,0.39,2,Mobile,Auto,None,0.49,-19,1.08,2022-10-06 05:54:16.428349,2023-10-06 05:54:16.428349,4,23,Female,Web,Credit Card,No,Active
638,Digital,Monthly,Yes,3.14,20,1,No,0.7,5.7,Europe,Finance,0.94,0,Desktop,Manual,Newsletter Promo,0.58,25,-0.28,2025-03-02 05:54:16.428351,2026-03-02 05:54:16.428351,1,42,Male,Referral,Credit Card,No,Active
639,Espresso,Annual,Yes,1.3,22,2,No,0.59,8.27,Europe,Politics,0.4,2,Mobile,Auto,Retention Offer,0.31,-63,0.16,2024-03-02 05:54:16.428353,2025-03-02 05:54:16.428353,2,56,Female,Mobile App,Credit Card,Yes,Active
640,Digital,Annual,Yes,6.62,28,2,Yes,0.45,1.52,North America,Finance,0.68,2,Mobile,Auto,None,0.22,-9,0.24,2023-03-16 05:54:16.428355,2024-03-15 05:54:16.428355,1,63,Female,Web,Credit Card,No,Active
641,Digital,Monthly,No,5.27,13,1,Yes,0.86,7.06,North America,Technology,0.72,1,Mobile,Auto,None,0.43,-38,0.1,2023-10-29 05:54:16.428357,2024-10-28 05:54:16.428357,5,48,Female,Web,Credit Card,No,Active
642,Digital,Annual,No,3.9,25,2,No,0.96,8.76,Asia,Finance,0.68,0,Mobile,Auto,Newsletter Promo,0.36,69,0.4,2023-05-07 05:54:16.428359,2024-05-06 05:54:16.428359,4,55,Male,Mobile App,Credit Card,No,Active
643,Digital,Monthly,Yes,3.11,18,3,No,0.5,12.44,Asia,Politics,0.37,1,Mobile,Auto,Newsletter Promo,0.15,35,-0.2,2023-01-06 05:54:16.428361,2024-01-06 05:54:16.428361,3,33,Female,Web,PayPal,No,Active
644,Digital,Monthly,Yes,2.68,4,2,Yes,0.93,9.84,North America,Finance,0.52,3,Desktop,Auto,None,0.36,-71,0.31,2023-07-09 05:54:16.428363,2024-07-08 05:54:16.428363,4,44,Male,Mobile App,Debit Card,No,Active
645,Digital,Monthly,No,1.57,22,2,No,0.58,13.18,Europe,Technology,0.34,0,Desktop,Auto,Survey,0.38,-37,0.58,2025-01-17 05:54:16.428365,2026-01-17 05:54:16.428365,3,47,Female,Mobile App,Credit Card,No,Cancelled
646,Digital,Annual,Yes,3.12,24,2,No,0.54,15.4,North America,Culture,0.58,1,Desktop,Auto,None,0.38,-92,-0.12,2025-02-12 05:54:16.428367,2026-02-12 05:54:16.428367,2,21,Female,Mobile App,Credit Card,No,Active
647,Digital,Monthly,Yes,3.39,17,1,No,0.45,14.23,North America,Culture,0.43,3,Mobile,Auto,None,0.31,-44,0.4,2022-10-17 05:54:16.428369,2023-10-17 05:54:16.428369,3,56,Female,Mobile App,PayPal,Yes,Active
648,Digital,Annual,Yes,1.14,19,1,No,0.21,11.88,Europe,Technology,0.69,1,Mobile,Manual,Newsletter Promo,0.45,6,-0.19,2023-09-27 05:54:16.428371,2024-09-26 05:54:16.428371,1,33,Female,Mobile App,PayPal,No,Active
649,Digital,Annual,Yes,3.5,11,0,Yes,0.0,10.05,North America,Finance,0.78,0,Desktop,Manual,Newsletter Promo,0.26,86,-0.69,2025-02-22 05:54:16.428374,2026-02-22 05:54:16.428374,3,53,Other,Web,Credit Card,No,Active
650,Digital,Annual,Yes,2.77,22,2,Yes,0.24,6.08,Asia,Finance,0.67,1,Mobile,Auto,None,0.21,-6,-0.69,2023-02-04 05:54:16.428376,2024-02-04 05:54:16.428376,2,24,Male,Web,Credit Card,No,Active
651,Digital,Monthly,No,0.14,16,0,No,0.51,12.96,Asia,Culture,0.6,1,Tablet,Auto,None,0.57,94,0.23,2023-04-26 05:54:16.428378,2024-04-25 05:54:16.428378,2,38,Male,Mobile App,PayPal,No,Cancelled
652,Digital,Monthly,Yes,1.71,12,0,No,0.38,16.72,Others,Politics,0.57,0,Mobile,Auto,None,0.6,-26,-0.94,2024-11-29 05:54:16.428380,2025-11-29 05:54:16.428380,4,19,Male,Web,Credit Card,No,Active
653,Digital,Monthly,Yes,2.38,1,1,No,0.45,11.37,Europe,Environment,0.89,1,Desktop,Manual,None,0.18,-96,0.05,2022-11-09 05:54:16.428382,2023-11-09 05:54:16.428382,2,25,Female,Mobile App,Credit Card,No,Active
654,Digital,Monthly,No,5.83,24,0,No,0.98,17.67,Others,Technology,0.45,0,Mobile,Manual,Survey,0.69,-6,-0.4,2023-03-05 05:54:16.428384,2024-03-04 05:54:16.428384,1,59,Female,Mobile App,PayPal,No,Cancelled
655,Digital+Print,Monthly,Yes,3.83,12,1,No,0.35,3.9,Europe,Technology,0.81,0,Desktop,Manual,Retention Offer,0.21,-97,-1.1,2024-02-17 05:54:16.428386,2025-02-16 05:54:16.428386,3,44,Female,Web,Credit Card,No,Active
656,Digital,Annual,Yes,1.0,25,0,Yes,0.45,5.38,Europe,Politics,0.83,0,Desktop,Auto,Retention Offer,0.37,-93,0.34,2023-03-01 05:54:16.428388,2024-02-29 05:54:16.428388,5,19,Female,Web,PayPal,No,Cancelled
657,Digital,Monthly,Yes,3.73,6,0,No,0.13,13.42,Others,Technology,0.59,1,Tablet,Auto,Retention Offer,0.46,69,-0.7,2025-02-20 05:54:16.428390,2026-02-20 05:54:16.428390,2,23,Male,Mobile App,PayPal,Yes,Active
658,Digital+Print,Monthly,Yes,0.68,27,1,No,0.05,11.06,Europe,Finance,0.51,1,Tablet,Auto,Newsletter Promo,0.24,62,1.15,2024-09-06 05:54:16.428392,2025-09-06 05:54:16.428392,3,21,Male,Mobile App,Credit Card,No,Cancelled
659,Digital,Monthly,No,4.62,9,0,No,0.78,15.26,North America,Politics,0.63,2,Mobile,Auto,Retention Offer,0.33,40,0.82,2023-05-15 05:54:16.428394,2024-05-14 05:54:16.428394,4,38,Male,Web,PayPal,Yes,Active
660,Espresso,Monthly,Yes,2.29,22,2,No,0.57,9.94,Asia,Politics,0.37,2,Desktop,Auto,None,0.15,32,-0.03,2023-04-15 05:54:16.428396,2024-04-14 05:54:16.428396,5,18,Female,Mobile App,Credit Card,No,Active
661,Espresso,Monthly,Yes,2.86,5,0,No,0.76,6.53,Others,Culture,0.33,1,Mobile,Auto,Retention Offer,0.28,-61,-1.0,2023-06-24 05:54:16.428398,2024-06-23 05:54:16.428398,4,55,Female,Web,PayPal,No,Active
662,Digital,Monthly,Yes,4.99,2,0,Yes,0.15,9.15,Asia,Finance,0.38,1,Desktop,Manual,Newsletter Promo,0.18,-82,0.15,2025-01-21 05:54:16.428400,2026-01-21 05:54:16.428400,1,29,Female,Web,PayPal,No,Active
663,Digital,Annual,No,1.07,25,1,No,0.57,3.87,Europe,Finance,0.43,0,Mobile,Auto,Retention Offer,0.38,-19,0.92,2025-04-20 05:54:16.428402,2026-04-20 05:54:16.428402,4,44,Male,Web,Credit Card,No,Cancelled
664,Digital+Print,Monthly,Yes,0.9,2,0,Yes,0.25,5.49,Europe,Politics,0.65,0,Desktop,Manual,Survey,0.66,24,0.53,2022-10-15 05:54:16.428405,2023-10-15 05:54:16.428405,3,31,Male,Web,Credit Card,No,Cancelled
665,Digital,Annual,Yes,2.12,17,1,No,0.23,13.89,Others,Technology,0.89,0,Tablet,Auto,None,0.69,-97,0.56,2023-12-12 05:54:16.428406,2024-12-11 05:54:16.428406,5,32,Female,Mobile App,Credit Card,No,Active
666,Digital,Annual,No,4.56,10,1,No,0.01,13.49,North America,Technology,0.46,0,Mobile,Manual,Survey,0.6,27,0.77,2023-03-30 05:54:16.428409,2024-03-29 05:54:16.428409,4,41,Male,Mobile App,Debit Card,No,Active
667,Espresso,Monthly,No,0.72,21,0,No,0.13,11.45,Europe,Technology,0.95,0,Mobile,Manual,Survey,0.34,86,-0.63,2023-12-26 05:54:16.428411,2024-12-25 05:54:16.428411,4,35,Male,Referral,Credit Card,No,Cancelled
668,Digital,Annual,Yes,0.0,19,1,No,0.31,3.12,North America,Finance,0.97,2,Mobile,Manual,None,0.26,45,0.54,2024-02-27 05:54:16.428413,2025-02-26 05:54:16.428413,1,34,Male,Web,Credit Card,No,Active
669,Digital,Monthly,Yes,2.32,4,1,No,0.12,8.57,Europe,Finance,0.97,0,Desktop,Manual,Newsletter Promo,0.18,51,0.97,2024-09-14 05:54:16.428415,2025-09-14 05:54:16.428415,3,26,Female,Referral,Debit Card,No,Active
670,Digital,Annual,Yes,3.83,18,1,No,0.99,5.1,Europe,Technology,0.89,2,Mobile,Manual,Retention Offer,0.36,6,-0.31,2023-04-07 05:54:16.428417,2024-04-06 05:54:16.428417,4,64,Male,Mobile App,Credit Card,Yes,Active
671,Digital,Monthly,Yes,4.8,21,1,Yes,0.31,14.71,North America,Politics,0.55,3,Tablet,Auto,Newsletter Promo,0.22,-8,-0.2,2023-09-20 05:54:16.428419,2024-09-19 05:54:16.428419,3,35,Male,Web,Credit Card,No,Active
672,Digital,Annual,Yes,2.31,26,1,Yes,0.13,7.67,North America,Environment,0.35,2,Desktop,Auto,None,0.35,-70,0.78,2025-04-12 05:54:16.428421,2026-04-12 05:54:16.428421,2,35,Female,Web,PayPal,No,Active
673,Digital,Annual,Yes,2.38,27,1,No,0.2,5.66,Europe,Technology,0.7,2,Desktop,Auto,Retention Offer,0.1,-43,0.7,2023-10-14 05:54:16.428423,2024-10-13 05:54:16.428423,1,22,Male,Mobile App,Debit Card,Yes,Active
674,Digital,Annual,No,4.73,18,0,No,0.59,10.12,North America,Finance,0.69,0,Desktop,Manual,Retention Offer,0.1,-73,-0.44,2024-09-13 05:54:16.428425,2025-09-13 05:54:16.428425,1,65,Male,Mobile App,Credit Card,Yes,Active
675,Digital+Print,Annual,Yes,0.2,29,1,No,0.06,7.44,North America,Finance,0.89,1,Mobile,Manual,None,0.34,36,-0.65,2023-05-24 05:54:16.428427,2024-05-23 05:54:16.428427,1,26,Female,Mobile App,Credit Card,Yes,Active
676,Digital,Monthly,No,2.42,14,0,No,0.86,15.93,Asia,Culture,1.0,2,Tablet,Auto,None,0.19,72,-0.06,2023-02-27 05:54:16.428429,2024-02-27 05:54:16.428429,3,52,Female,Mobile App,Debit Card,No,Active
677,Digital,Monthly,Yes,3.29,29,2,No,0.96,7.06,North America,Politics,0.66,1,Desktop,Auto,None,0.35,-11,-0.74,2024-09-03 05:54:16.428431,2025-09-03 05:54:16.428431,4,61,Male,Web,Credit Card,No,Active
678,Digital+Print,Monthly,No,3.67,15,2,Yes,0.25,4.4,Europe,Politics,0.54,0,Tablet,Auto,Newsletter Promo,0.06,-52,-0.43,2024-04-13 05:54:16.428433,2025-04-13 05:54:16.428433,4,63,Male,Web,Credit Card,No,Active
679,Digital+Print,Monthly,No,2.24,23,3,No,0.45,1.39,Others,Technology,0.43,1,Desktop,Manual,None,0.21,10,-0.34,2023-03-08 05:54:16.428436,2024-03-07 05:54:16.428436,3,18,Male,Web,Credit Card,No,Cancelled
680,Digital+Print,Monthly,Yes,3.05,8,1,No,0.02,9.88,North America,Finance,0.3,1,Desktop,Auto,None,0.36,-99,0.56,2022-10-18 05:54:16.428437,2023-10-18 05:54:16.428437,3,58,Female,Web,Credit Card,No,Active
681,Digital,Monthly,No,0.0,3,0,No,0.64,7.75,North America,Culture,0.66,2,Mobile,Auto,Retention Offer,0.39,-95,0.7,2024-04-07 05:54:16.428440,2025-04-07 05:54:16.428440,2,26,Female,Mobile App,Credit Card,No,Cancelled
682,Digital+Print,Annual,Yes,2.01,14,0,No,0.41,4.28,Europe,Politics,0.69,0,Desktop,Auto,None,0.15,-72,0.56,2023-06-30 05:54:16.428442,2024-06-29 05:54:16.428442,5,49,Male,Mobile App,PayPal,Yes,Active
683,Digital,Monthly,No,3.68,24,3,Yes,0.27,14.76,Asia,Culture,0.88,2,Desktop,Auto,Survey,0.51,53,-0.41,2024-08-18 05:54:16.428444,2025-08-18 05:54:16.428444,5,37,Male,Web,Credit Card,No,Cancelled
684,Digital,Annual,Yes,1.53,11,0,No,0.21,12.67,Others,Politics,0.65,1,Desktop,Auto,Retention Offer,0.25,55,-0.04,2024-06-25 05:54:16.428446,2025-06-25 05:54:16.428446,1,30,Male,Mobile App,PayPal,No,Active
685,Digital+Print,Monthly,Yes,3.09,22,0,No,0.65,9.89,Others,Politics,0.94,1,Desktop,Auto,Newsletter Promo,0.12,-94,-0.23,2023-01-28 05:54:16.428448,2024-01-28 05:54:16.428448,4,57,Male,Web,Credit Card,No,Active
686,Digital+Print,Annual,No,3.67,2,0,Yes,0.42,15.46,Asia,Culture,0.74,2,Mobile,Manual,None,0.24,-67,0.11,2024-06-19 05:54:16.428450,2025-06-19 05:54:16.428450,1,28,Male,Web,Credit Card,No,Active
687,Digital,Annual,No,2.49,22,1,No,0.18,12.65,North America,Technology,0.89,0,Tablet,Auto,Retention Offer,0.43,83,0.38,2024-07-02 05:54:16.428452,2025-07-02 05:54:16.428452,4,63,Female,Web,Credit Card,No,Active
688,Digital+Print,Monthly,Yes,3.26,13,1,Yes,0.69,6.71,North America,Finance,0.4,3,Tablet,Auto,None,0.15,37,-0.24,2025-01-01 05:54:16.428454,2026-01-01 05:54:16.428454,4,65,Female,Web,PayPal,Yes,Active
689,Digital,Monthly,Yes,1.56,16,0,No,0.57,5.84,North America,Politics,0.9,0,Mobile,Manual,Newsletter Promo,0.17,11,-0.51,2023-01-05 05:54:16.428456,2024-01-05 05:54:16.428456,2,60,Male,Web,Credit Card,Yes,Cancelled
690,Digital,Annual,Yes,2.69,18,0,No,0.86,13.27,North America,Technology,0.77,1,Tablet,Manual,None,0.46,-44,0.79,2025-03-10 05:54:16.428458,2026-03-10 05:54:16.428458,3,68,Female,Web,Credit Card,No,Active
691,Digital,Monthly,Yes,3.92,5,2,Yes,0.12,11.59,Asia,Finance,0.42,0,Mobile,Manual,None,0.5,74,0.54,2023-03-01 05:54:16.428460,2024-02-29 05:54:16.428460,3,59,Male,Web,Debit Card,No,Active
692,Digital+Print,Monthly,Yes,3.24,3,2,No,0.79,10.68,Europe,Environment,0.43,1,Desktop,Auto,None,0.36,-74,0.17,2023-10-13 05:54:16.428462,2024-10-12 05:54:16.428462,3,43,Male,Web,Debit Card,No,Active
693,Digital,Monthly,No,2.12,6,0,No,0.67,6.61,North America,Environment,0.95,0,Mobile,Manual,Retention Offer,0.34,-62,-0.53,2024-10-30 05:54:16.428464,2025-10-30 05:54:16.428464,5,57,Female,Mobile App,Credit Card,No,Active
694,Digital+Print,Monthly,Yes,3.34,29,2,No,0.12,12.43,Asia,Technology,0.32,1,Tablet,Auto,Newsletter Promo,0.38,49,0.43,2023-11-03 05:54:16.428466,2024-11-02 05:54:16.428466,3,28,Male,Web,Credit Card,Yes,Active
695,Digital,Monthly,Yes,4.07,18,1,No,0.69,6.98,North America,Finance,0.62,0,Mobile,Manual,Retention Offer,0.42,18,-0.08,2024-06-06 05:54:16.428468,2025-06-06 05:54:16.428468,5,42,Female,Referral,PayPal,No,Active
696,Digital+Print,Monthly,Yes,0.0,16,2,Yes,0.44,9.59,Europe,Finance,0.52,0,Mobile,Auto,Newsletter Promo,0.16,46,-1.11,2023-12-13 05:54:16.428470,2024-12-12 05:54:16.428470,1,57,Female,Mobile App,PayPal,No,Cancelled
697,Digital,Monthly,Yes,4.74,24,1,Yes,0.94,15.79,Europe,Technology,0.77,0,Mobile,Auto,Newsletter Promo,0.36,-1,-0.26,2023-12-20 05:54:16.428472,2024-12-19 05:54:16.428472,5,42,Other,Referral,Debit Card,No,Active
698,Digital,Monthly,Yes,2.5,15,0,Yes,0.14,7.36,Europe,Politics,0.89,2,Mobile,Auto,None,0.37,-92,0.23,2022-09-28 05:54:16.428474,2023-09-28 05:54:16.428474,4,37,Female,Mobile App,Credit Card,No,Active
699,Digital+Print,Annual,Yes,3.64,14,0,Yes,0.64,3.71,Europe,Finance,0.55,1,Desktop,Auto,Newsletter Promo,0.18,46,-0.11,2024-08-26 05:54:16.428476,2025-08-26 05:54:16.428476,2,59,Male,Mobile App,Credit Card,No,Active
700,Digital,Monthly,Yes,4.8,21,0,No,0.38,5.79,North America,Politics,0.6,0,Mobile,Manual,None,0.43,-99,0.25,2023-09-05 05:54:16.428478,2024-09-04 05:54:16.428478,2,66,Female,Web,PayPal,No,Active
701,Digital,Annual,Yes,0.94,7,2,No,0.96,13.98,Europe,Politics,0.99,0,Desktop,Auto,Newsletter Promo,0.58,-9,0.23,2023-11-03 05:54:16.428481,2024-11-02 05:54:16.428481,4,28,Male,Mobile App,Credit Card,No,Active
702,Digital,Monthly,Yes,1.94,18,1,No,0.33,11.02,Asia,Politics,0.85,2,Tablet,Auto,None,0.08,88,-0.55,2025-01-17 05:54:16.428483,2026-01-17 05:54:16.428483,1,61,Female,Web,PayPal,No,Cancelled
